dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_test_9,ok,5,NoRef,0.41917317222125583,8206.519872000608,56,56,56,8.890062808990479,,0.01,(0.04020000000000001 + (0.014900000000000002 * ((((0.034100000000000005 + (-2.5627625663383364 + (0.8211078402482829 * x_3))) - (-2.98 + (0.00242 * cos((5.44 + (-0.098 * (-5.229820704398722 + (3.505187093079862 * x_1)))))))) * (((-0.00938 + inv(((0.0065699999999999995 + (0.00153 * (-5.229820704398722 + (3.505187093079862 * x_1)))) * (73.2 + (18.5 * (-5.185088551029865 + (3.40858213908487 * x_4))))))) * (-5.53 + (-1.9000000000000001 * (-2.4930593469502407 + (0.8452017443213172 * x_2))))) * (0.624 + (0.136 * (-5.657145228365777 + (3.711512297913349 * x_0)))))))**3)),0.014900000000000002*(-0.00938 + 1/((0.005362936252412188*x_1 - 0.0014316256777300447)*(63.0587695730701*x_4 - 22.7241381940525)))**3*(0.5047656725162155*x_0 - 0.1453717510577457)**3*(-1.6058833142105028*x_2 - 0.79318724079454267)**3*(0.8211078402482829*x_3 - 0.00242*cos(0.3435083351218265*x_1 - 5.952522429031075) + 0.45133743366166359)**3 + 0.04020000000000001
first_principles_absorption,ok,1,NoRef,0.9853519345282306,0.13451201383941946,10,10,10,3.6147584915161133,,0.01,(1.6 + (1.5 * arctan((0.2 + (2.0 * (-0.748484636380034 + (0.08019887424858779 * x_0))))))),1.5*atan(0.1603977484971756*x_0 - 1.29696927276007) + 1.6
first_principles_bode,ok,1,BFGS,0.13536705880585487,5.654744595200366,19,19,19,6.065376281738281,,0.01,((1.35360683910886 + (0.207604371124677 * (0.3659119885901363 + (0.0030116213052686115 * x_0)))) * (1.1457215725401737 + (0.8698677082320709 * exp((0.05063328338204427 + (4.360775508069591 * tan((-0.666501435288292 + (99.73565105715583 * (0.3659119885901363 + (0.0030116213052686115 * x_0))))))))))),(0.00062522574714596899*x_0 + 1.429571767387095)*(0.9150460793611924*exp(4.360775508069591*tan(0.30036601161856641*x_0 + 35.82796897636753)) + 1.1457215725401737)
first_principles_hubble,ok,1,NoRef,0.5735513169308637,219.64620438223733,47,43,47,6.203575134277344,,0.01,((-9.94 + (-0.016 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))) - ((-6.5 + (8.07 * abs(((1.59 + (-0.29100000000000004 * sin(((54.2 + (-4.17 * inv((-1.52 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))))) + (0.00868 + (6.7700000000000005 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))))))) + (-0.00231 + (0.792 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))))))) * (-83.2 + (20.2 * (-1.4730662843564242 + (1.6521438540845628 * x_0)))))),-0.026434301665353005*x_0 - (33.373305852508167*x_0 - 112.95593894399977)*(8.07*Abs(1.3084979324349738*x_0 - 0.29100000000000004*sin((28.088462978850694*x_0**2 + 86.044165762108189*x_0 - 94.877139026310067)/(2.5112586582085355*x_0 - 2.2390607522217648)) + 0.42102150278971206) - 6.5) - 9.9164309394502967
first_principles_ideal_gas,ok,3,NoRef,0.58119274514354,0.8689871167706447,65,45,65,6.970056772232056,,0.01,((((0.00942 * inv((1.93 + (-1.7269481113159797 + (0.03158325643002412 * x_2))))) * (0.064 + (-90.10000000000001 * (-1.7269481113159797 + (0.03158325643002412 * x_2))))) + ((7.66 + (0.527 * (-1.6525414953354425 + (0.03695931216347938 * x_0)))) - ((-0.0473 + (-0.17800000000000002 * (-1.6525414953354425 + (0.03695931216347938 * x_0)))) * (0.779 + (-1.4000000000000001 * (-1.6525414953354425 + (0.03695931216347938 * x_0))))))) - (-0.0098 + (-7.3100000000000005 * inv((((-29.8 + (1.57 * (-14.525050446141405 + (0.04080730581327434 * x_1)))) + (0.42000000000000004 + (0.0065 * (-14.525050446141405 + (0.04080730581327434 * x_1))))) - (30.8 + (-86.60000000000001 * (-14.525050446141405 + (0.04080730581327434 * x_1))))))))),(0.23087360450347633*x_2 + (1.4663362738945473 - 0.02680603622893153*x_2)*(3.598245401044185*x_1 - 1340.9481106641878) + (3.598245401044185*x_1 - 1340.9481106641878)*(0.03158325643002412*x_2 + 0.20305188868402024)*(0.01947755751015363*x_0 - (0.0065787575650993303*x_0 - 0.2468523861697088)*(0.051743037028871135*x_0 - 3.0925580934696197) + 6.7989106319582219) + 1.484309306280188)/((3.598245401044185*x_1 - 1340.9481106641878)*(0.03158325643002412*x_2 + 0.20305188868402024))
first_principles_kepler,ok,1,NoRef,0.99903105117703,120.59782966049032,11,11,11,6.3119916915893555,,0.01,((-22.1 + (-9.4 * (-0.9263602581597056 + (0.3029466151936684 * x_0)))) * (((-89.5 + (-92.3 * (-0.9263602581597056 + (0.3029466151936684 * x_0)))) + (0.013000000000000001 + (-0.00073 * (-0.9263602581597056 + (0.3029466151936684 * x_0))))) - (-5.26 + (0.049 * (-0.9263602581597056 + (0.3029466151936684 * x_0)))))),(2.847698182820483*x_0 + 13.39221357329877)*(27.97703811754917*x_0 - 1.3221197237791065)
first_principles_leavitt,ok,1,NoRef,0.8489672090208816,0.3837182496178096,29,29,29,6.123546123504639,,0.01,((0.0222 + (0.343 * sin((-0.0371 + (39.9 * cos((-0.027800000000000002 + (-28.8 * (-1.7400037114235716 + (2.09864284243919 * x_0)))))))))) + (0.0758 + (42.0 * abs((-0.366 + (0.0422 * abs((0.7100000000000001 + (0.5630000000000001 * (-1.7400037114235716 + (2.09864284243919 * x_0))))))))))),0.343*sin(39.9*cos(60.4409138622487*x_0 - 50.084306888998863) - 0.0371) + 42.0*Abs(0.0422*Abs(1.181535920293264*x_0 - 0.26962208953147088) - 0.366) + 0.098
first_principles_newton,ok,3,NoRef,0.32858998367281866,8.91004656937367,38,34,38,4.355733156204224,,0.01,(((0.0017499999999999998 + (-0.09780000000000001 * inv((8.370000000000001 + (-0.0017 * inv((-0.5720000000000001 + (0.0379 * (-0.2899960593046727 + (2.629351402398742e-30 * x_2)))))))))) - ((-46.6 + (-15.8 * sin((-12.1 * (-0.27162048092758545 + (5.186968952067431e-30 * x_1)))))) + (-0.00913 + (6.2700000000000005 * (-0.613759874811038 + (7.12682274600027e-13 * x_0)))))) - (0.05790000000000001 + (0.06910000000000001 * (-0.2899960593046727 + (2.629351402398742e-30 * x_2))))),(-9.746006495159227e-33*x_2 + (8.340907399231363e-31*x_2 - 4.881333419920808)*(-4.4685178617421698e-12*x_0 - 1.816881819057531e-31*x_2 - 15.8*sin(6.276232432001591e-29*x_1 - 3.2866078192237838) + 50.421293142763163) + 0.0570165051933399)/(8.340907399231363e-31*x_2 - 4.881333419920808)
first_principles_planck,ok,2,NoRef,0.6322665349033825,120.535952518828,33,31,33,6.9125587940216064,,0.01,((-20.0 + (-9.0 * sin((42.6 * (-0.9222249154556069 + (0.0006349597364519323 * x_1)))))) + (-6.0 + (-0.6 * abs(((0.1 + (0.4 * (-0.34842883289438253 + (6.020477322376928e-16 * x_0)))) * (0.02 + (-9.0 * inv((0.060000000000000005 + (0.07 * (-0.9222249154556069 + (0.0006349597364519323 * x_1)))))))))))),-9.0*sin(0.02704928477285232*x_1 - 39.28678139840886) - 0.6*Abs((2.408190928950771e-16*x_0 - 0.039371533157753014)*(8.889436310327053e-7*x_1 - 9.0000911148816378)/(4.444718155163527e-5*x_1 - 0.0045557440818924843)) - 26.0
first_principles_rydberg,ok,2,NoRef,0.9610084823243993,0.32245182085929397,46,46,46,4.073576211929321,,0.01,((0.0056 + (-0.032 * (-1.95961510923864 + (0.5974436308654391 * x_0)))) + ((-1.69 + (0.0018599999999999999 * (-1.95961510923864 + (0.5974436308654391 * x_0)))) * (0.00667 + (-27.8 * inv((((0.00316 * (-1.95961510923864 + (0.5974436308654391 * x_0))) - (3.13 + (0.47000000000000003 * (-1.95961510923864 + (0.5974436308654391 * x_0))))) + (-0.438 + (-0.08800000000000001 * sin((4.83 + (1.76 * (((0.0636 + (-4.99 * (-1.95961510923864 + (0.5974436308654391 * x_0)))) * (63.7 + (-0.00597 * (-3.60108467081408 + (0.6407623969420071 * x_1))))))**3))))))))))),-0.01911819618769405*x_0 + (0.00667 - 27.8/(-0.27891058463322161*x_0 - 0.08800000000000001*sin(1.76*(9.84207939510081 - 2.981243718018541*x_0)**3*(63.7214984754848 - 0.003825351509743782*x_1)**3 + 4.83) - 2.6531732824030331))*(0.0011112451534097167*x_0 - 1.6936448841031838) + 0.0683076834956365
first_principles_schechter,ok,1,NoRef,0.8368502583934196,2.0108441873409446,61,61,61,4.472941637039185,,0.01,(((-0.808 + (-1.9000000000000001 * cos((-65.5 + (6.94 * ((20.900000000000002 + (0.0055 * inv((0.00465 + (-15.6 * sin(((0.059000000000000004 + (0.043100000000000006 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))) - (0.0070599999999999994 + (-0.0361 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0))))))))))))**2))))) - (0.0019199999999999998 + (-0.0256 * inv((-0.261 + (-5.44 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))))))) - ((-0.00879 + (0.00741 * inv((90.3 + (31.5 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0))))))) - ((0.012 + (-4.0 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))) + (-22.0 + (-4.38 * inv((3.7800000000000002 + (-0.00711 * (-0.5152265363826667 + (1.6261733659552068e-09 * x_0)))))))))),-6.5046934638208272e-9*x_0 - 1.9000000000000001*cos(6.94*(20.900000000000002 - 0.0055/(15.6*sin(1.2879293058365239e-10*x_0 + 0.011134058318492799) - 0.00465))**2 - 65.5) - 20.728223854469333 - 0.00741/(5.1224461027589014e-8*x_0 + 74.070364103946) - 0.0256/(8.8463831107963256e-9*x_0 - 2.541832357921707) + 4.38/(1.156209263194152e-11*x_0 - 3.783663260673681)
first_principles_supernovae_zg,ok,1,NoRef,0.7585252233835185,0.1428050264749914,27,22,27,5.225091457366943,,0.01,(0.01 + (0.9 * exp((0.01 + (-0.030000000000000002 * abs(((-60.0 + (-70.0 * (-1.0690083287768268 + (0.03814143456527167 * x_0)))) + (-0.2 + (-1.6 * sin((0.2 + (-90.0 * (-1.0690083287768268 + (0.03814143456527167 * x_0)))))))))))))),0.01 + 0.909045150375751*exp(-0.030000000000000002*Abs(2.669900419569017*x_0 + 0.8930654173847094*sin(3.43272911087445*x_0) + 1.3275670078272792*cos(3.43272911087445*x_0) - 14.630583014377876))
first_principles_supernovae_zr,ok,1,NoRef,0.7141210644411154,0.11728901880086454,43,46,43,7.459512710571289,,0.01,(-0.0327 + (3.5 * inv((((-0.00203 * (-1.6026515238622114 + (0.046431321645507846 * x_0))) - (-6.16 + (0.9400000000000001 * sin((0.078 + (-7.34 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))))))) + (((-0.8 + (-0.7040000000000001 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))) * (-8.620000000000001 + (-5.74 * (-1.6026515238622114 + (0.046431321645507846 * x_0))))) - ((-0.024700000000000003 + (0.00652 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))) * (0.215 + (0.9460000000000001 * (-1.6026515238622114 + (0.046431321645507846 * x_0)))))))))),(-0.00028444021876384414*x_0**2 + 0.0034197023264807775*x_0 - 0.030738000000000003*sin(0.34080590087802758*x_0 - 11.841462185148631) + 3.2937395542964408)/(0.0086984776380380471*x_0**2 - 0.10457805279757729*x_0 + 0.9400000000000001*sin(0.34080590087802758*x_0 - 11.841462185148631) + 6.307658890017102)
first_principles_tully_fisher,ok,1,NoRef,0.87372775064572,0.5046713095602003,57,57,57,5.165679454803467,,0.01,((-23.5 + (0.28200000000000003 * ((-0.0022199999999999998 + (-2.139304033980945 + (0.006687978646939128 * x_0))))**2)) * ((-0.0013 + (7.18 * sqrt((0.005869999999999999 + (0.00117 * (-2.139304033980945 + (0.006687978646939128 * x_0))))))) - (0.0008799999999999999 + (-0.931 * sqrt((0.0746 + (-0.0148 * sin(((82.4 + (-51.1 * cos((4.03 + (-2.139304033980945 + (0.006687978646939128 * x_0)))))) * (-22.6 + (-0.030400000000000003 * (-2.139304033980945 + (0.006687978646939128 * x_0))))))))))))),(0.28200000000000003*(0.006687978646939128*x_0 - 2.141524033980945)**2 - 23.5)*(0.931*sqrt(0.0746 - 0.0148*sin((0.00020331455086694951*x_0 + 22.534965157366981)*(51.1*cos(0.006687978646939128*x_0 + 1.890695966019055) - 82.4))) + 7.18*sqrt(7.82493501691878e-6*x_0 + 0.003367014280242293) - 0.00218)
nikuradse_1,ok,2,NoRef,0.589488598384635,0.059229565756942555,31,33,31,7.756042718887329,,0.01,(((-0.00037999999999999997 * abs((((0.053500000000000006 + (-3.91 * (-8.043667186640068 + (1.6172840179308134 * x_1)))) + (0.0661 + (-0.742 * cos((-0.6950000000000001 + (77.4 * (-8.043667186640068 + (1.6172840179308134 * x_1)))))))) - ((0.00043999999999999996 + (-6.93 * (-1.3445265834704199 + (0.005918071145166688 * x_0)))) - (-0.5 + (-0.09820000000000001 * (-8.043667186640068 + (1.6172840179308134 * x_1)))))))) * (-53.0 + (13.6 * (-8.043667186640068 + (1.6172840179308134 * x_1))))) + (0.29000000000000004 + (-0.101 * (-1.3445265834704199 + (0.005918071145166688 * x_0))))),-0.0005977251856618355*x_0 + (0.061709672020555866 - 0.0083581238046664428*x_1)*Abs(0.04101223303600515*x_0 - 6.4823978006702865*x_1 - 0.742*cos(125.17778298784497*x_1 - 623.2748402459413) + 22.542217594040712) + 0.42579718493051246
nikuradse_2,ok,1,NoRef,0.8926241634772242,0.10331068556280068,25,27,25,7.517053127288818,,0.01,(2.17 + (-0.006 * abs(((20.0 + (-9.9 * sin((-95.9 * (-1.9879774008876716 + (1.6574136973190292 * x_0)))))) + ((1.0 + (-0.4 * (-1.9879774008876716 + (1.6574136973190292 * x_0)))) * (-0.01 + (78.0 * (-1.9879774008876716 + (1.6574136973190292 * x_0))))))))),2.17 - 0.006*Abs(85.707029118694922*x_0**2 - 334.88671883524873*x_0 - 9.9000000000000004*sin(158.94597357289491*x_0 - 190.64703274512772) + 258.38427854777313)
solar_flare,ok,10,BFGS,nan,nan,1,1,1,10.563035249710083,,0.01,(0.5465303244275681 + (-90.59950426147513 * inv(((((-0.0245988046918319 + (6.796612723076334 * ((74.40120771186444 + (-0.11978450317616603 * sqrt(((0.023592810038532957 + (-0.07799942325538474 * tan((-0.046199010664268375 * (-1.1997483391631258 + (0.4751478570943073 * x_0)))))) + (0.007922810038532952 + (-0.0018253648063956043 * (-0.20412414523193148 + (5.103103630798286 * x_8)))))))))**2)) * (0.3876441947323462 + (-0.006334122287850078 * (-2.207994968177486 + (1.5549260339278073 * x_4))))) - ((-0.07276705220441482 + (0.23000900629898408 * (-0.17223278830124386 + (3.1315052418407974 * x_5)))) * ((-0.036299951594027886 + (0.0031772477616740496 * (-0.17223278830124386 + (3.1315052418407974 * x_5)))) - (6.949999951594028 + (0.07620026307303596 * arctan((((-0.7040000001691966 + (-1.3712047854703497 + (1.257986041715917 * x_2))) * (1.5100000000018285 + (56.00000000000013 * (-1.4326457214253776 + (0.7744030926623663 * x_1))))) * (15.700000000000635 + (8.0 * (nan + (inf * x_9))))))))))) * (-0.7462916405225455 + (-0.1385269501856753 * sin(((((-0.12240538091052948 * (-0.5233405681948146 + (2.4341421776503003 * x_3))) - (80.15654264616063 + (-4.54962498291353 * arctan((0.1817897978580541 + (0.03393200672804281 * (-1.1997483391631258 + (0.4751478570943073 * x_0)))))))) + (0.7694573538393568 + (1.3091890961289618 * exp((-0.5993690957326682 + (-9.22090347182751 * (-0.7418811204628575 + (2.0898059731348098 * x_6)))))))) + (0.04897735383935665 + (9.563249485034259 * (-3.0 + (3.3333333333333335 * x_7)))))))))))),nan
strogatz_bacres1,ok,2,NoRef,0.9554217609913025,0.5177080794731951,19,19,19,8.075039148330688,,0.01,(((-0.0323 + (-3.1009340740058042 + (0.07848210426397985 * x_1))) - (0.0034 + (-0.64 * (-6.2652814930864 + (0.45765203318264863 * x_0))))) * (((-0.9630000000000001 + (-0.47100000000000003 * (-6.2652814930864 + (0.45765203318264863 * x_0)))) + (0.049600000000000005 + (0.005549999999999999 * (-3.1009340740058042 + (0.07848210426397985 * x_1))))) - (0.6980000000000001 + (-0.7030000000000001 * (-6.2652814930864 + (0.45765203318264863 * x_0)))))),(0.10617527169837451*x_0 + 0.0004355756786650881*x_1 - 3.0821554905067776)*(0.29289730123689513*x_0 + 0.07848210426397985*x_1 - 7.1464142295811001)
strogatz_bacres2,ok,2,NoRef,0.9819958334722265,0.28606516882154515,38,38,38,4.526679039001465,,0.01,((-0.00279 + (0.41000000000000003 * (-6.2652814930864 + (0.45765203318264863 * x_0)))) - ((-4.39 + (1.87 * (-3.1009340740058042 + (0.07848210426397985 * x_1)))) + ((-0.026600000000000002 + (-0.0108 * (-3.1009340740058042 + (0.07848210426397985 * x_1)))) * (0.00785 + (-0.00882 * (((7.7700000000000005 + (-47.1 * (-6.2652814930864 + (0.45765203318264863 * x_0)))) + (-0.00694 + (-7.5200000000000005 * cos((0.0454 + (99.0 * (-6.2652814930864 + (0.45765203318264863 * x_0)))))))))**2))))),0.18763733360488595*x_0 - 0.1467615349736423*x_1 - (0.0068900879992626851 - 0.0008476067260509824*x_1)*(0.00785 - 0.00882*(-21.555410762902751*x_0 - 7.5200000000000005*cos(45.307551285082214*x_0 - 620.217467815554) + 302.85781832436942)**2) + 7.6171913062254297
strogatz_barmag1,ok,2,NoRef,0.45112731167448594,0.18308842231824474,53,40,53,5.3495354652404785,,0.01,(0.008 + (0.342 * arctan((0.015600000000000001 + (2.59 * (((0.049600000000000005 + (-0.0884 * abs((0.0971 + (0.9870000000000001 * (-1.2538429920116652 + (0.3484404828044345 * x_1))))))) - (0.07100000000000001 + (-0.0035099999999999997 * inv((0.005059999999999999 + (-0.0105 * inv((0.020300000000000002 + (-61.5 * exp((-3.48 + (-5.4 * (-15.844310416841397 + (2.7805581875467364 * x_0)))))))))))))))**2))))),0.342*atan(0.015600000000000001 + 2.59*(-0.00091911972880000012*exp(15.015014212752378*x_0)*Abs(0.3439107565279769*x_1 - 1.1404430331155137) - 0.00029375483480000006*exp(15.015014212752378*x_0) - 1.2191430073737824e+34*Abs(0.3439107565279769*x_1 - 1.1404430331155137) + 9.2714982975146965e+34)**2/(-0.010397282000000001*exp(15.015014212752378*x_0) - 1.3791210490653646e+35)**2) + 0.008
strogatz_barmag2,ok,2,NoRef,0.7098550145815707,0.2036794059733493,20,20,20,6.939521789550781,,0.01,((0.003 + (-0.003 * (-15.844310416841397 + (2.7805581875467364 * x_0)))) * ((-60.0 + (70.0 * (-1.2538429920116652 + (0.3484404828044345 * x_1)))) + (0.01 + (-63.7 * sin((0.030000000000000002 + (-3.0 * (-1.2538429920116652 + (0.3484404828044345 * x_1))))))))),(0.050532931250524192 - 0.0083416745626402094*x_0)*(24.39083379631042*x_1 + 63.7*sin(1.045321448413303*x_1 - 3.7915289760349956) - 147.75900944081656)
strogatz_glider1,ok,2,NoRef,0.9724503096414097,0.13074188632377334,20,26,20,3.786591053009033,,0.01,((-0.188 + (0.025 * (-1.8084175385794719 + (0.8984434651839722 * x_0)))) - ((0.0698 + (0.999 * cos((0.4 + (-7.34 * (-1.836876920436821 + (0.13306474919016115 * x_1))))))) - ((0.302 + (-1.67 * (-1.8084175385794719 + (0.8984434651839722 * x_0)))) * (0.156 + (0.031200000000000002 * (-1.8084175385794719 + (0.8984434651839722 * x_0))))))),-0.042058383195506447*x_0**2 - 0.033822825276924321*x_0 - 0.999*cos(0.97669525905578282*x_1 - 13.88267659600627) + 0.027791298695590966
strogatz_glider2,ok,2,NoRef,0.09173765475453566,1.0094294090015896,46,34,46,5.6749773025512695,,0.01,((((0.877 * (-1.8084175385794719 + (0.8984434651839722 * x_0))) + (2.14 + (-0.08650000000000001 * (-1.836876920436821 + (0.13306474919016115 * x_1))))) + (0.06920000000000001 + (0.132 * (-1.836876920436821 + (0.13306474919016115 * x_1))))) - (0.0505 + (0.801 * cos((((0.17600000000000002 + (0.9600000000000001 * (-1.836876920436821 + (0.13306474919016115 * x_1)))) - (0.00938 + (1.82 * inv((0.89 + (-0.08120000000000001 * ((-0.457 + (3.8200000000000003 * (-1.8084175385794719 + (0.8984434651839722 * x_0)))))**2)))))) - (0.00432 + (-0.0834 * (-1.836876920436821 + (0.13306474919016115 * x_1))))))))),0.7879349189663436*x_0 + 0.0060544460881523319*x_1 - 0.801*cos(((0.13883975930501416*x_1 - 1.7542973787837792)*(0.08120000000000001*(3.4320540370027741*x_0 - 7.3651549973735832)**2 - 0.89) + 1.82)/(0.08120000000000001*(3.4320540370027741*x_0 - 7.3651549973735832)**2 - 0.89)) + 0.4891399187859279
strogatz_lv1,ok,2,BFGS,0.00994847214807959,0.9576641138807804,50,38,50,11.153823137283325,,0.01,((-1.9522803775744675 + (-0.021890835738969914 * ((((38.78716931746499 * inv((-0.5825209502444286 + (-1.1210540200500059 + (1.0527256234139701 * x_1))))) * (-0.8775205281271391 + (0.27622285736588154 * (-1.1210540200500059 + (1.0527256234139701 * x_1))))) + (-0.9936257034404642 + (73.30483666501463 * (-1.0185100736451067 + (0.7243342361165919 * x_0))))))**2)) * (0.0005617778875065211 + (0.0003465586425526093 * sin((3.658812828587282 + (-5.764638952774742 * (-1.1210540200500059 + (1.0527256234139701 * x_1)))))))),(1.9522803775744675*(1.0527256234139701*x_1 - 1.7035749702944345)**2 + 0.021890835738969914*(11.278799939062353*x_1 + (53.09720286940491*x_0 - 75.655340293667033)*(1.0527256234139701*x_1 - 1.7035749702944345) - 46.047401038883273)**2)*(0.0003465586425526093*sin(6.068583135316246*x_1 - 10.121284500732263) - 0.0005617778875065211)/(1.0527256234139701*x_1 - 1.7035749702944345)**2
strogatz_lv2,ok,2,NoRef,0.51065093705975,0.38345325022716015,65,67,65,9.600419044494629,,0.01,(((-0.041100000000000005 + inv((0.041800000000000004 + (-0.00501 * (-1.0185100736451067 + (0.7243342361165919 * x_0)))))) - (9.23 + (35.6 * inv(((0.0267 + (4.91 * (-1.0185100736451067 + (0.7243342361165919 * x_0)))) - ((0.008709999999999999 + (-0.056600000000000004 * (-1.0185100736451067 + (0.7243342361165919 * x_0)))) * (-52.5 + (-0.645 * inv(((-0.135 + (0.0072499999999999995 * inv(((0.006679999999999999 + (12.1 * (-1.1210540200500059 + (1.0527256234139701 * x_1)))) * (-9.84 + (-0.34400000000000003 * (-1.1210540200500059 + (1.0527256234139701 * x_1)))))))) * (9.999999999999999e-05 + (3.16 * (-1.1210540200500059 + (1.0527256234139701 * x_1)))))))))))))) * (-0.016900000000000002 + (-0.016700000000000003 * (-1.0185100736451067 + (0.7243342361165919 * x_0))))),(0.012096381743147087*x_0 - 0.00010911822987328299)*(9.2711000000000004 - 35.6/(-3.556481099332466*x_0 + (-52.5 - 0.645/((-0.135 + 0.0072499999999999995/((-0.36213761445440575*x_1 - 9.4543574171027978)*(12.737980043309038*x_1 - 13.558073642605071)))*(3.3266129699881457*x_1 - 3.5424307033580188)))*(0.066357670168313042 - 0.040997317764199104*x_0) + 4.974184461597474) + 1/(0.003628914522944125*x_0 - 0.046902735468961988))
